year,country,team_size_all,team_size_male,team_size_female,p1,p2,p3,p4,p5,p6,p7,awards_gold,awards_silver,awards_bronze,awards_honorable_mentions,leader,deputy_leader,total_score,average_score_per_contestant,medal_Efficiency,Country Code,Value_gross_enr_ratio_for_tertirary_edu,Value_gov_expen_as_perc_of_GPP,Value_literacy_rate,Region,Income Group,Gov_Investment_Per_Medal,Lit_Performance_Ratio,SE.TER.GRAD.SC.ZS,IT.NET.USER.P2,SL.TLF.ADVN.ZS,UIS.X.US.FSGOV,UIS.X.USCONST.FSGOV,NY.GDP.PCAP.CD,SE.XPD.TOTL.GB.ZS,SE.XPD.CUR.TOTL.ZS,OECD.TSAL.1.E10
2017,Botswana,6,3,3,8,1,0,10,0,0,NA,0,0,0,1,Mmoloki Lekhutlile,Mathews Masole,19,3.1666666666666665,0,BWA,22.44,7.81,75.53063,Sub-Saharan Africa,Upper middle income,NA,23.851777894736845,NA,47,NA,NA,NA,7893.21010771116,NA,NA,NA
2017,Myanmar,6,5,1,2,2,0,11,0,0,NA,0,0,0,1,Saw Win Maung,Htin Aung,15,2.5,0,MMR,NA,2.17,98.64629,East Asia & Pacific,Low income,NA,39.458516,NA,30.67818311,66.4141998291016,1402.59378,1402.59378,1249.82874570041,10.0971,79.65774,NA
2017,Panama,1,1,NA,7,3,0,5,0,0,NA,0,0,0,1,NA,Pablo Jaen,15,15,0,PAN,NA,3.49,99.07,Latin America & Caribbean,Upper middle income,NA,6.604666666666666,NA,57.86509007,81.6026992797852,NA,NA,15166.124432066,NA,NA,NA
2017,Trinidad and Tobago,1,1,NA,7,1,0,7,0,0,NA,0,0,0,1,Indra Haraksingh,NA,15,15,0,TTO,NA,3.53,98.47008,Latin America & Caribbean,High income: nonOECD,NA,6.564672,NA,77.32605293,NA,NA,NA,16238.1931916674,NA,NA,NA
2017,Cuba,1,1,NA,5,1,0,7,0,0,NA,0,0,0,1,Nelson Tomás Hernández Reyes,NA,13,13,0,CUB,40.43,NA,98.47008,Latin America & Caribbean,Upper middle income,NA,7.574621538461538,NA,57.14840432,NA,NA,NA,8541.2106734664,NA,NA,NA
2017,Iraq,4,4,NA,11,0,0,2,0,0,NA,0,0,0,1,Ramazan Ince,Fatih Emre Tokyay,13,3.25,0,IRQ,NA,NA,94,Middle East & North Africa,Upper middle income,NA,28.923076923076923,NA,49.35999889,NA,NA,NA,5205.28825481948,NA,NA,NA
2017,Honduras,2,2,NA,6,0,0,6,0,0,NA,0,0,0,0,José Alberto Fajardo Tejada,Devis Moises Alvarado Zavala,12,6,0,HND,24.46,5.74,98.47008,Latin America & Caribbean,Lower middle income,NA,16.41168,1.81634,31.7,83.6037979125977,NA,NA,2449.96469108151,NA,NA,NA
2017,Cambodia,6,5,1,1,0,0,10,0,0,NA,0,0,0,1,Kamerane Meak,Karim Ham,11,1.8333333333333333,0,KHM,15.07,2.1,NA,NA,NA,NA,NA,NA,32.44694856,NA,NA,NA,1385.45836254396,NA,NA,NA
2017,Ivory Coast,6,5,1,2,2,0,7,0,0,NA,0,0,0,0,Adama Coulibaly,Aboubacar Camara,11,1.8333333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,Kenya,6,4,2,3,0,0,3,2,0,NA,0,0,0,0,James Katende,Jared Ongaro,8,1.3333333333333333,0,KEN,11.89,4.27,75.53063,Sub-Saharan Africa,Low income,NA,56.6479725,NA,17.82710021,NA,3713.13953,3713.13953,1568.20154066413,17.7087,NA,NA
2017,Ghana,1,1,NA,5,0,0,1,0,0,NA,0,0,0,0,Brian Basham,Mawuenyega Dogoe,6,6,0,GHA,16.37,3.19,87.78,Sub-Saharan Africa,Lower middle income,NA,14.63,6.45106,39,65.4306030273438,2134.54004,2134.54004,2025.88585713133,20.09764,NA,NA
2017,Tanzania,2,2,NA,4,0,0,1,0,0,NA,0,0,0,0,Ertugrul Tarhan,Mahadevan Koipallil,5,2.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,2205.24132,2205.24132,1004.84112066441,24.39654,NA,NA
2017,Egypt,3,3,NA,2,0,0,1,0,0,NA,0,0,0,0,Ahmed Radwan,NA,3,1,0,NA,33.16,NA,88,Middle East & North Africa,Lower middle income,NA,88,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,Nepal,6,6,NA,0,1,0,2,0,0,NA,0,0,0,0,Deepak Bastola,Pitambar Acharya,3,0.5,0,NPL,12.11,3.53,88.62945,South Asia,Low income,NA,177.2589,NA,34,67.3869018554688,1169.11791,1169.11791,911.444266508683,17.09639,NA,NA
2016,United States of America,6,6,NA,37,42,27,42,41,25,NA,6,0,0,0,Po-Shen Loh,Razvan Gelca,214,35.666666666666664,1,NA,88.84,4.78,NA,North America,High income: OECD,0.7966666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,Republic of Korea,6,6,NA,42,41,23,42,33,26,NA,4,2,0,0,Yongjin Song,Bo-Hae Im,207,34.5,1,NA,93.66,4.33,98.61837,East Asia & Pacific,High income: OECD,0.7216666666666667,2.85850347826087,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,People's Republic of China,6,6,NA,42,30,20,42,42,28,NA,4,2,0,0,Bin Xiong,Qiusheng Li,204,34,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,Singapore,6,6,NA,42,42,11,39,42,20,NA,4,2,0,0,Yan Loi Wong,Lixing Zong,196,32.666666666666664,1,SGP,83.94,2.87,100,East Asia & Pacific,High income: nonOECD,0.47833333333333333,3.0612244897959187,5.59697,84.45226789,NA,NA,NA,56724.1703858863,NA,NA,NA
2016,Taiwan,6,6,NA,42,37,7,38,30,21,NA,3,3,0,0,Yen-Chi Roger Lin,John Meng Kai Hong,175,29.166666666666668,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,Democratic People's Republic of Korea,6,6,NA,41,30,2,42,31,22,NA,2,4,0,0,Yong Chol Ham,Kwang Nam O,168,28,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,Russian Federation,6,6,NA,42,28,10,41,37,7,NA,4,1,1,0,Nazar Agakhanov,Dmitry Tereshin,165,27.5,1,RUS,83.86,3.76,99.6416,Europe & Central Asia,High income: nonOECD,0.6266666666666666,3.623330909090909,2.73719,73.09143462,71.3326034545898,48012.78379,58135.36354,8745.37511683101,10.98528,94.06613,NA
2016,United Kingdom,6,6,NA,35,36,4,41,28,21,NA,2,4,0,0,Geoff Smith,Dominic Yeo,165,27.5,1,NA,NA,NA,NA,NA,NA,NA,NA,13.56267,94.77580063,83.7707977294922,158925.73297,143458.79892,41074.1672796521,13.8311,97.69722,NA
2016,Hong Kong,6,5,1,42,34,0,42,34,9,NA,3,2,1,0,Kin Yin Li,Cesar Jose Alaban,161,26.833333333333332,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,Japan,6,6,NA,39,35,2,42,20,18,NA,1,4,1,0,Yasuo Morita,Keiko Tasaki,156,26,1,JPN,63.19,3.15,98.61837,East Asia & Pacific,High income: OECD,0.525,3.7930142307692303,NA,93.18272128,77.7200012207031,139856.57204,156026.52887,38794.3309405515,8.37991,88.6601,NA
2016,Vietnam,6,6,NA,42,30,1,40,33,5,NA,1,4,1,0,Anh Vinh Lê,Bá Khánh Trình Lê,151,25.166666666666668,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,Canada,6,5,1,36,27,3,42,30,10,NA,2,2,1,1,Robert Morewood,Hunter Spink,148,24.666666666666668,0.8333333333333334,CAN,69.51,4.82,NA,North America,High income: OECD,0.964,NA,6.46914,91.16,75.352897644043,NA,NA,42279.9008231637,NA,NA,NA
2016,Thailand,6,6,NA,42,18,0,42,26,20,NA,2,2,1,1,Wittawat Kositwattanarerk,Dungjade Shiowattana,148,24.666666666666668,0.8333333333333334,THA,49.51,3.77,97.49,NA,NA,0.754,3.9522972972972967,4.3151,47.50496562,84.2268981933594,NA,NA,5978.61145407809,NA,NA,NA
2016,Hungary,6,5,1,42,28,2,41,19,13,NA,1,3,2,0,József Pelikán,Sándor Dobos,145,24.166666666666668,1,HUN,49.48,4.62,99.6416,Europe & Central Asia,Upper middle income,0.77,4.123100689655172,4.2123,79.25941213,73.4492034912109,5935.964,6314.88238,12992.375667515,10.06791,92.56973,NA
2016,Brazil,6,6,NA,42,25,0,42,16,13,NA,0,5,1,0,Nicolau C. Saldanha,Samuel Barbosa Feitosa,138,23,1,BRA,48.33,6.31,99.07,NA,NA,1.0516666666666663,4.307391304347826,2.67247,60.87254007,81.660400390625,113381.15429,128547.38039,8712.88704442864,15.92959,96.63199,NA
2016,Italy,6,6,NA,41,28,2,38,22,7,NA,1,3,0,2,Massimo Gobbino,Davide Lombardo,138,23,0.6666666666666666,ITA,61.36,3.82,99.6416,Europe & Central Asia,High income: OECD,0.955,4.332243478260869,7.41997,61.32425277,74.7969970703125,71576.566,73630.05494,30936.125444977,7.80857,96.44463,NA
2016,Philippines,6,6,NA,40,28,0,42,12,11,NA,2,2,0,2,Richard Eden,Louie John Vallejo,133,22.166666666666668,0.6666666666666666,PHL,40.49,3.3,98.61837,East Asia & Pacific,Lower middle income,0.825,4.44894902255639,NA,55.5,63.2999992370605,NA,NA,2941.21203999356,NA,NA,NA
2016,Bulgaria,6,5,1,42,13,3,42,18,14,NA,0,3,3,0,Peter Boyvalenkov,Emil Kolev,132,22,1,BGR,80.64,3.39,99.6416,Europe & Central Asia,Upper middle income,0.5650000000000001,4.529163636363636,3.43805,59.82554766,73.7485961914063,NA,NA,7469.45563823624,NA,NA,NA
2016,Germany,6,5,1,40,29,7,42,10,3,NA,0,3,3,0,Jürgen Prestin,Eric Müller,131,21.833333333333332,1,DEU,67.95,4.84,99.6416,Europe & Central Asia,High income: OECD,0.8066666666666666,4.563737404580153,9.45984,84.16520664,73.7539978027344,167800.23951,173164.40162,42098.9204453545,10.92541,93.27956,NA
2016,Indonesia,6,6,NA,42,17,0,42,21,8,NA,0,3,3,0,Aleams Barra,Hery Susanto,130,21.666666666666668,1,IDN,35.48,1.21,100,East Asia & Pacific,Lower middle income,0.20166666666666663,4.615384615384615,2.74079,25.4473537,85.5942993164063,NA,NA,3562.84575641971,NA,NA,NA
2016,Romania,6,6,NA,42,30,1,39,16,2,NA,0,5,1,0,Radu Gologan,Cătălin-Liviu Gherghe,130,21.666666666666668,1,ROU,49.91,3.03,99.6416,Europe & Central Asia,Upper middle income,0.505,4.598843076923076,5.70664,59.50395129,81.5861968994141,5606.03001,5878.04869,9567.0977819133,9.51059,93.65468,NA
2016,Israel,6,6,NA,42,9,9,34,27,6,NA,0,3,3,0,Dan Carmon,Amos Onn,127,21.166666666666668,1,ISR,60.45,5.8,93.01966,Middle East & North Africa,High income: OECD,0.9666666666666668,4.394629606299213,NA,79.65312418,82.2867965698242,18681.35779,19983.75253,37321.6240366845,15.45475,90.57632,NA
2016,Mexico,6,5,1,42,22,0,39,6,17,NA,0,4,1,1,Rogelio Valdez,Marco Antonio Figueroa Ibarra,126,21,0.8333333333333334,MEX,38.59,4.76,98.6,NA,NA,0.952,4.6952380952380945,2.66358,59.540446,79.1174011230469,52919.54655,55659.99244,8739.75604280929,17.939330000000002,96.69358,NA
2016,Islamic Republic of Iran,6,6,NA,42,16,3,42,18,4,NA,0,3,3,0,Omid Hatami,Mohsen Jamaali,125,20.833333333333332,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,Australia,6,5,1,42,23,2,42,10,5,NA,0,2,4,0,Angelo Di Pasquale,Andrew Elvey Price,124,20.666666666666668,1,AUS,119.68,5.43,NA,NA,NA,0.905,NA,NA,86.54,NA,63788.17877,68564.96232,49971.131456129,13.77107,NA,NA
2016,France,6,5,1,41,21,1,39,15,7,NA,0,3,2,1,Jean-Louis Tu,Vincent Jugé,124,20.666666666666668,0.8333333333333334,FRA,64.73,5.41,99.6416,Europe & Central Asia,High income: OECD,1.082,4.821367741935483,7.63375,79.26981132,77.2889022827148,NA,NA,36962.222290118,NA,NA,NA
2016,Peru,6,6,NA,42,18,0,42,21,1,NA,0,2,3,1,Jesús Zapata Samanez,Jorge Tipe Villanueva,124,20.666666666666668,0.8333333333333334,PER,73.33,3.81,98.94,Latin America & Caribbean,Upper middle income,0.762,4.787419354838709,1.64791,45.46174069,85.0695037841797,7317.31237,7848.36922,6204.99726003927,17.8701,81.77664,NA
2016,Kazakhstan,6,5,1,42,20,0,41,12,7,NA,1,1,3,1,Damir Yeliussizov,Anton Vassilyev,122,20.333333333333332,0.8333333333333334,KAZ,46.82,3.56,99.6416,Europe & Central Asia,Upper middle income,0.712,4.90040655737705,2.74484,74.58772647,NA,4088.28273,4771.98847,7714.84184376024,13.83842,95.94686,NA
2016,Türkiye,6,5,1,42,21,1,42,11,4,NA,0,2,4,0,Azer Kerimov,Şahin Emrah,121,20.166666666666668,1,NA,103.72,4.63,100,NA,NA,0.7716666666666666,4.958677685950413,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,Armenia,6,6,NA,42,16,0,41,11,8,NA,0,1,4,1,Tigran Margaryan,Smbat Gogyan,118,19.666666666666668,0.8333333333333334,ARM,51.75,2.76,100,Europe & Central Asia,Lower middle income,0.5519999999999999,5.084745762711864,5.25495,64.34602977,74.6239013671875,290.87508,295.75922,3591.82927553023,10.1972,90.70323,NA
2016,Croatia,6,6,NA,42,16,0,41,12,7,NA,0,1,4,1,Tonći Kokan,Nikola Adžaga,118,19.666666666666668,0.8333333333333334,HRV,69.59,4.9,99.6416,Europe & Central Asia,High income: nonOECD,0.98,5.066522033898305,4.53156,72.69726967,71.5229034423828,NA,NA,12360.47325706,NA,NA,NA
2016,Ukraine,6,5,1,42,13,0,42,21,0,NA,0,2,4,0,Bogdan Rublov,Andrii Pankov,118,19.666666666666668,1,UKR,77.04,5.01,99.6416,Europe & Central Asia,Lower middle income,0.835,5.066522033898305,2.50497,53,72.5100021362305,4676.92951,5485.22198,2187.73199668415,12.35312,91.58942,NA
2016,Mongolia,6,6,NA,42,22,0,42,8,1,NA,0,2,2,2,Bayarmagnai Gombodorj,Bayarjargal Batsukh,115,19.166666666666668,0.6666666666666666,MNG,66.98,5.2,98.61837,East Asia & Pacific,Lower middle income,1.3,5.145306260869565,4.83992,22.2657705,69.6876983642578,579.54054,561.9327,3660.15074616061,13.06311,86.02999,NA
2016,India,6,6,NA,37,17,2,37,13,7,NA,0,1,5,0,Prithwijit De,Udayan Prajapati,113,18.833333333333332,1,IND,27.3,4.26,90.29,South Asia,Lower middle income,0.71,4.794159292035399,13.47034,22,NA,NA,NA,1729.26802051544,NA,NA,NA
2016,Bangladesh,6,6,NA,42,14,0,39,11,6,NA,0,1,3,2,Mahbubul Alam Majumdar,A A Munir Hasan,112,18.666666666666668,0.6666666666666666,BGD,17.4,2.22,92,NA,NA,0.555,4.928571428571428,7.9521,18.02,77.5199966430664,3399.90854,3574.06083,1401.62062821515,11.41942,85.81731,NA
2016,Belarus,6,5,1,41,11,1,42,17,0,NA,0,1,4,1,Igor Voronovich,Mikhail Karpuk,112,18.666666666666668,0.8333333333333334,BLR,94.76,4.95,99.6416,Europe & Central Asia,Upper middle income,0.99,5.337942857142856,2.70928,71.11304576,NA,2360.62276,2640.22045,5022.62664330491,12.15878,96.03291,NA
2016,Czech Republic,6,6,NA,36,23,0,36,7,7,NA,0,2,1,2,Martin Panák,Pavel Calábek,109,18.166666666666668,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,Sweden,6,4,2,30,17,0,36,16,10,NA,0,3,0,2,Paul Vaderlind,Victor Ufnarovski,109,18.166666666666668,0.5,SWE,68.31,7.62,99.6416,Europe & Central Asia,High income: OECD,2.54,5.48485871559633,4.55756,89.65094761,83.5401000976563,39285.76704,40186.20814,51974.196555344,15.73223,95.12353,NA
2016,Macau,6,4,2,42,14,0,34,14,4,NA,1,1,0,4,Lung Yam Wan,Ieng Tak Leong,108,18,0.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,Serbia,6,6,NA,42,13,1,40,9,1,NA,0,1,4,1,Dušan Đukić,Marko Radovanović,106,17.666666666666668,0.8333333333333334,SRB,62.91,3.63,100,Europe & Central Asia,Upper middle income,0.726,5.660377358490566,4.5245,67.05684137,70.2852020263672,1479.05452,1573.84804,5756.38119351044,8.69299,96.8231,NA
2016,Saudi Arabia,6,5,1,42,8,1,42,11,0,NA,0,0,4,2,Fawzi Al-Thukair,Abdulrahman Alguwaizani,104,17.333333333333332,0.6666666666666666,SAU,64.66,NA,93.01966,Middle East & North Africa,High income: nonOECD,NA,5.366518846153847,8.5207,74.87927469,79.6500015258789,NA,NA,19879.2975304177,NA,NA,NA
2016,Poland,6,6,NA,38,10,1,37,16,0,NA,0,2,2,2,Michał Pilipczuk,Joanna Ochremiak,102,17,0.6666666666666666,POL,69.85,4.66,99.6416,Europe & Central Asia,High income: OECD,1.165,5.861270588235294,4.11718,73.3007041,80.4114990234375,21898.85031,23270.93392,12431.5754242492,11.28603,94.79735,NA
2016,Switzerland,6,5,1,29,22,0,34,14,0,NA,0,1,4,0,Arnaud Maret,Cyril Jonas Frei,99,16.5,0.8333333333333334,CHE,61.19,4.98,99.6416,Europe & Central Asia,High income: OECD,0.996,6.038884848484848,6.58444,89.13468774,81.038200378418,34268.50789,34096.09378,80172.1933039266,15.51253,89.40428,NA
2016,Netherlands,6,6,NA,36,15,0,36,11,0,NA,0,0,3,3,Julian Lyczak,Birgit van Dalen,98,16.333333333333332,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.4109589,80.029296875,42934.17236,44400.23303,46007.8529206547,12.80686,89.17972,NA
2016,Bosnia and Herzegovina,6,3,3,42,9,0,42,4,0,NA,0,0,4,2,Jelena Radović,Sead Delalić,97,16.166666666666668,0.6666666666666666,BIH,48.67,4.26,99.6416,Europe & Central Asia,Upper middle income,1.065,6.163397938144329,7.30334,60.25653543,78.9216995239258,NA,NA,4994.68314045091,NA,NA,NA
2016,Austria,6,6,NA,33,3,0,37,6,10,NA,0,0,3,3,Robert Geretschläger,Stefan Leopoldseder,89,14.833333333333334,0.5,AUT,82.85,5.48,99.6416,Europe & Central Asia,High income: OECD,1.8266666666666669,6.717411235955056,5.75421,84.32374257,76.8841018676758,21675.65731,22387.49571,45237.8050921543,10.95385,93.75376,NA
2016,Portugal,6,6,NA,36,12,0,34,6,0,NA,0,0,1,5,Joana Teles,António Salgueiro,88,14.666666666666666,0.16666666666666666,PRT,63.27,4.77,99.6416,Europe & Central Asia,High income: OECD,4.77,6.793745454545455,6.58129,70.42356709,82.763298034668,NA,NA,19978.401214968,NA,NA,NA
2016,Syria,6,5,1,41,8,0,28,10,0,NA,0,0,3,3,Abdullatif Hanano,Emad Alazeb,87,14.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,Spain,6,6,NA,34,5,0,40,7,0,NA,0,0,2,3,María Gaspar,Marco Castrillón,86,14.333333333333334,0.3333333333333333,ESP,89.81,4.23,100,NA,NA,2.115,6.976744186046512,5.1607,80.56133294,80.8387985229492,52087.73246,53930.41201,26505.6243284919,9.97324,95.44473,NA
2016,Greece,6,5,1,35,8,0,38,3,0,NA,0,0,2,3,Anargyros Fellouris,Evangelos Zotos,84,14,0.3333333333333333,GRC,131.4,4.02,99.6416,Europe & Central Asia,High income: OECD,2.01,7.1172571428571425,8.43427,69.08791547,76.2273025512695,NA,NA,18116.4596223336,NA,NA,NA
2016,Lithuania,6,5,1,36,9,0,37,2,0,NA,0,0,3,3,Artūras Dubickas,Romualdas Kašuba,84,14,0.5,LTU,67.74,4,99.6416,Europe & Central Asia,High income: nonOECD,1.3333333333333333,7.1172571428571425,4.25833,74.37664556,83.3238983154297,1722.57576,1834.01837,14999.4796391329,12.02524,93.12681,NA
2016,Belgium,6,5,1,28,11,2,34,4,3,NA,0,0,3,1,Bart Windels,Philippe Niederkorn,82,13.666666666666666,0.5,BEL,77.24,6.46,NA,NA,NA,2.1533333333333333,NA,3.92056,86.51647666,74.9630966186523,30740.99927,31934.44184,42012.0999001128,12.32835,94.44009,NA
2016,New Zealand,6,6,NA,34,5,0,31,11,0,NA,0,1,1,2,Michael Albert,Stephen Mackereth,81,13.5,0.3333333333333333,NZL,81.86,5.51,98.61837,East Asia & Pacific,High income: OECD,2.755,7.305064444444445,5.65918,88.47018635,NA,11417.11317,11679.56622,40026.8521964671,16.82011,NA,NA
2016,Azerbaijan,6,6,NA,33,3,0,37,6,0,NA,0,0,1,4,Javid Habibov,Fuad Garayev,79,13.166666666666666,0.16666666666666666,AZE,27.24,2.9,100,Europe & Central Asia,Upper middle income,2.9,7.59493670886076,3.9462,78.2,NA,1099.44802,1184.67347,3880.73873089556,8.2069,98.04771,NA
2016,Slovakia,6,5,1,32,9,0,32,5,0,NA,0,0,2,3,Stanislav Krajči,Martin Vodička,78,13,0.3333333333333333,NA,50.3,3.9,NA,NA,NA,1.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,Malaysia,6,5,1,35,7,0,29,5,1,NA,0,0,2,3,Irwan Iqbal Ihsanuddin,Nor Sakinah Mohamad,77,12.833333333333334,0.3333333333333333,MYS,46.4,4.35,98,East Asia & Pacific,Upper middle income,2.175,7.636363636363636,NA,78.78830993,69.25,14315.40268,14333.61224,9817.74086096214,20.93572,91.92918,NA
2016,Argentina,6,5,1,37,7,1,29,1,0,NA,0,0,2,3,Patricia Fauring,Martín Mereb,75,12.5,0.3333333333333333,ARG,86.62,5.55,99.50271,NA,NA,2.775,7.9602168,NA,70.96898082,NA,30917.83822,34714.24414,12790.2424732447,13.35554,89.19338,NA
2016,South Africa,6,6,NA,31,8,0,30,4,0,NA,0,0,1,4,Dirk Basson,Phil Labuschagne,73,12.166666666666666,0.16666666666666666,ZAF,18.96,5.44,96.71,Sub-Saharan Africa,Upper middle income,5.44,7.948767123287671,7.13905,54,83.067497253418,18875.7051,17542.05482,5272.91842475419,18.04874,94.65874,NA
2016,Costa Rica,6,6,NA,31,11,0,20,0,7,NA,0,0,2,2,Juan Gabriel Calvo,Juleana Villegas Segura,69,11.5,0.3333333333333333,CRI,52.13,6.89,98.43203,Latin America & Caribbean,Upper middle income,3.445,8.55930695652174,1.47331,65.88044919,74.6143035888672,4056.89203,3996.57988,11666.4559107759,23.4232,96.00954,NA
2016,Georgia,6,5,1,37,3,0,28,0,1,NA,0,0,1,4,George Chelidze,Givi Nadibaidze,69,11.5,0.16666666666666666,GEO,57.39,3.52,99.6416,Europe & Central Asia,Lower middle income,3.52,8.664486956521738,9.25543,58.45928961,77.0001983642578,544.17531,556.78656,4062.16988757379,12.6662,NA,NA
2016,Estonia,6,6,NA,31,3,0,28,5,0,NA,0,0,1,3,Oleg Košik,Heiki Niglas,67,11.166666666666666,0.16666666666666666,EST,73.03,5.16,99.6416,Europe & Central Asia,High income: OECD,5.16,8.923128358208956,6.91873,87.24023275,81.1669998168945,1240.74603,1313.26354,18237.2958432683,13.10831,92.94017,NA
2016,Tajikistan,6,6,NA,42,1,0,23,0,0,NA,0,0,0,6,Umed Karimov,Mirzobedil Jamolzoda,66,11,0,TJK,29.12,5.73,99.6416,Europe & Central Asia,Low income,NA,9.058327272727272,5.32716,20.47,NA,NA,NA,802.518004052824,NA,NA,NA
2016,Cyprus,6,6,NA,17,1,0,36,4,7,NA,0,1,0,3,Andreas Philippou,Theoklitos Paragyiou,65,10.833333333333334,0.16666666666666666,CYP,67.17,6.12,99.6416,Europe & Central Asia,High income: nonOECD,6.12,9.197686153846153,3.57482,75.9002054,81.8594970703125,1287.67484,1337.08434,24532.5190588269,16.69229,93.91877,NA
2016,Republic of Moldova,6,6,NA,38,5,0,18,4,0,NA,0,0,1,3,Valeriu Baltag,Vladimir Izbaş,65,10.833333333333334,0.16666666666666666,NA,52.84,5.67,99.6416,Europe & Central Asia,Lower middle income,5.67,9.197686153846153,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,Slovenia,6,6,NA,34,3,0,26,2,0,NA,0,0,0,5,Gregor Dolinar,Matej Aleksandrov,65,10.833333333333334,0,SVN,79.47,4.79,99.6416,Europe & Central Asia,High income: OECD,NA,9.197686153846153,NA,75.49850426,77.9728012084961,2144.06636,2224.3127,21622.580683576,11.74521,87.24593,NA
2016,Colombia,6,5,1,19,13,0,22,9,0,NA,0,0,2,1,Maria Elizabeth Losada,Pedro Barrios,63,10.5,0.3333333333333333,COL,57.14,NA,98.65,Latin America & Caribbean,Upper middle income,NA,9.395238095238096,1.41747,58.13649357,78.9738006591797,12662.67406,13776.42304,5871.22352385952,16.13978,77.50062,NA
2016,Sri Lanka,6,6,NA,36,7,0,20,0,0,NA,0,0,1,4,Dayal B. Dharmasena,Mohamed Sabri Mohamed Fuard,63,10.5,0.16666666666666666,LKA,17.81,3.23,99,NA,NA,3.23,9.428571428571429,NA,16.4,84.7253036499023,2842.17468,2911.39421,3886.29150165239,17.72876,71.01222,NA
2016,El Salvador,5,5,NA,35,0,0,12,0,13,NA,0,0,1,4,Ernesto Americo Hidalgo Castellanos,Gabriel Alexander Chicas Reyes,60,12,0.2,SLV,27.01,3.83,98.01,Latin America & Caribbean,Lower middle income,3.83,8.1675,0.9775,28.99707305,84.3453979492188,925.38113,934.48939,3800.10330164063,16.1132,92.97617,NA
2016,Albania,6,4,2,31,1,0,22,4,0,NA,0,0,1,3,Adrian Naço,Enkel Hysnelaj,58,9.666666666666666,0.16666666666666666,ALB,58.49,3.96,99.6416,Europe & Central Asia,Upper middle income,3.96,10.307751724137932,4.66126,66.3634447,NA,469.95096,496.95618,4124.10890718622,13.59696,91.63761,NA
2016,Turkmenistan,6,6,NA,28,2,0,28,0,0,NA,0,0,0,5,Dovran Annanyyazov,Orazmammet Annaorazov,58,9.666666666666666,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.99032446,NA,NA,NA,6389.54840833488,NA,NA,NA
2016,Finland,6,5,1,14,6,0,23,2,10,NA,0,0,0,3,Esa Vesalainen,Jesse Jääsaari,55,9.166666666666666,0,FIN,89.33,6.85,99.6416,Europe & Central Asia,High income: OECD,NA,10.869992727272727,4.77295,87.70364996,74.144401550293,16485.31958,16954.15051,43777.4400888075,12.33513,91.19626,NA
2016,Paraguay,6,6,NA,25,7,0,22,1,0,NA,0,0,2,1,Marcos Martínez Sugastti,Enrique Diaz Barriocanal,55,9.166666666666666,0.3333333333333333,PRY,NA,3.43,98.44,Latin America & Caribbean,Lower middle income,1.715,10.738909090909091,NA,53.40412748,85.9606018066406,1239.67027,1277.90123,5319.41021789703,18.15432,93.8244,NA
2016,North Macedonia,6,4,2,27,0,0,25,0,1,NA,0,0,0,3,Alekso Malcheski,Velinov Daniel,53,8.833333333333334,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.15681447,81.07080078125,NA,NA,5129.15896023703,NA,NA,NA
2016,Latvia,6,6,NA,21,6,0,19,0,6,NA,0,0,0,2,Jevgēnijs Vihrovs,Juris Škuškovniks,52,8.666666666666666,0,LVA,80.6,4.66,99.6416,Europe & Central Asia,High income: nonOECD,NA,11.497107692307694,3.14637,79.84209778,84.246696472168,1307.10655,1374.69889,14153.4149226916,12.89329,90.69477,NA
